2020.07.30,15:10,1.17531,1.17534,1.17424,1.17426,535
2020.07.30,15:15,1.17427,1.17506,1.17424,1.17497,601
2020.07.30,15:20,1.17497,1.17547,1.17496,1.17544,430
2020.07.30,15:25,1.17544,1.17557,1.17510,1.17514,396
2020.07.30,15:30,1.17514,1.17544,1.17479,1.17512,724
2020.07.30,15:35,1.17513,1.17563,1.17484,1.17527,604
2020.07.30,15:40,1.17527,1.17586,1.17516,1.17585,611
2020.07.30,15:45,1.17585,1.17605,1.17536,1.17565,548
2020.07.30,15:50,1.17565,1.17616,1.17545,1.17546,525
2020.07.30,15:55,1.17548,1.17789,1.17536,1.17770,1112
2020.07.30,16:00,1.17773,1.17964,1.17739,1.17881,1797
2020.07.30,16:05,1.17881,1.17890,1.17761,1.17827,1237
2020.07.30,16:10,1.17825,1.17870,1.17773,1.17868,1125
2020.07.30,16:15,1.17870,1.17871,1.17794,1.17834,936
2020.07.30,16:20,1.17833,1.17875,1.17829,1.17852,774
2020.07.30,16:25,1.17853,1.17957,1.17853,1.17921,1011
2020.07.30,16:30,1.17919,1.18012,1.17899,1.17966,1347
2020.07.30,16:35,1.17965,1.18098,1.17950,1.18030,1352
2020.07.30,16:40,1.18029,1.18084,1.17973,1.18017,1491
2020.07.30,16:45,1.18018,1.18051,1.17953,1.17983,1170
2020.07.30,16:50,1.17983,1.17986,1.17872,1.17874,1032
2020.07.30,16:55,1.17874,1.17929,1.17866,1.17878,1107
2020.07.30,17:00,1.17876,1.17880,1.17739,1.17853,1635
2020.07.30,17:05,1.17854,1.17950,1.17846,1.17942,1037
2020.07.30,17:10,1.17942,1.17952,1.17911,1.17940,912
2020.07.30,17:15,1.17940,1.17948,1.17852,1.17878,1468
2020.07.30,17:20,1.17878,1.17885,1.17808,1.17869,1339
2020.07.30,17:25,1.17872,1.17900,1.17842,1.17874,1119
2020.07.30,17:30,1.17875,1.17908,1.17847,1.17874,1141
2020.07.30,17:35,1.17874,1.17885,1.17851,1.17871,839
2020.07.30,17:40,1.17873,1.17889,1.17761,1.17776,1000
2020.07.30,17:45,1.17776,1.17901,1.17740,1.17830,1415
2020.07.30,17:50,1.17830,1.17848,1.17760,1.17837,1462
2020.07.30,17:55,1.17839,1.17973,1.17795,1.17951,1825
